2d statistical,-64,-63,-62,-61,-60,-59,-58,-57,-56,-55,-54,-53,-52,-51,-50,-49,-48,-47,-46,-45,-44,-43,-42,-41,-40,-39,-38,-37,-36,-35,-34,-33,-32,-31,-30,-29,-28,-27,-26,-25,-24,-23,-22,-21,-20,-19,-18,-17,-16,-15,-14,-13,-12,-11,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
127,0.250286,0.249448,0.250286,0.250823,0.250363,0.249069,0.250516,0.24922,0.249752,0.250823,0.249752,0.246818,0.243878,0.225609,0.204746,0.173667,0.143616,0.111896,0.0838988,0.058012,0.029427,0.00987068,0.0026772,0.000283627,1.49E-05,4.77E-07,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,2.48E-06,1.93E-05,8.64E-05,0.000451858,0.00191444,0.0049733,0.0116178,0.0249661,0.0470392,0.0736018,0.0991512,0.131449,0.159004,0.186179,0.212942,0.232592,0.241934,0.247788,0.249676,0.250057,0.250746,0.250134
126,0.250363,0.248993,0.25021,0.248691,0.249448,0.249676,0.249828,0.249752,0.250134,0.250057,0.249069,0.246818,0.242291,0.225485,0.199267,0.171163,0.139294,0.110106,0.0796797,0.0535172,0.0259532,0.00829919,0.00206912,0.000196269,7.44E-06,1.91E-07,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,1.34E-06,8.96E-06,5.82E-05,0.000306325,0.00156004,0.00403334,0.0102853,0.0215666,0.0436714,0.070178,0.0950554,0.126829,0.157234,0.182488,0.206553,0.229529,0.241008,0.247414,0.250057,0.249828,0.249524,0.25021
125,0.2496,0.249905,0.250134,0.249448,0.248993,0.250439,0.249372,0.250439,0.25021,0.250057,0.248389,0.247041,0.241008,0.222726,0.193982,0.170416,0.13894,0.108015,0.077311,0.0536012,0.024476,0.00763905,0.00166419,0.00017319,7.82E-06,1.91E-07,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,7.63E-07,8.01E-06,4.48E-05,0.000302892,0.00134718,0.00342088,0.00966449,0.0203687,0.0406767,0.0662184,0.0897641,0.123334,0.152549,0.180557,0.206292,0.227552,0.240654,0.247713,0.24854,0.249676,0.249981,0.250286
124,0.249296,0.249828,0.249981,0.25021,0.249676,0.249372,0.249296,0.249828,0.249905,0.2496,0.2496,0.246595,0.23883,0.219621,0.191712,0.16325,0.134381,0.105538,0.0740475,0.0481903,0.0213031,0.00696174,0.00141585,0.000111009,6.68E-06,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,4.77E-07,4.20E-06,3.41E-05,0.000239948,0.00101453,0.0030066,0.008159,0.0178301,0.0372273,0.0616116,0.0852699,0.119415,0.146153,0.175265,0.200929,0.226357,0.239039,0.246224,0.249296,0.250977,0.250669,0.249296
123,0.250439,0.249145,0.249524,0.250057,0.250134,0.249981,0.249981,0.248842,0.250057,0.249448,0.248842,0.245928,0.238691,0.217233,0.19042,0.161959,0.135807,0.104876,0.0727714,0.0466747,0.0196679,0.00631418,0.00125238,9.92E-05,4.01E-06,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,1.91E-07,4.01E-06,2.57E-05,0.00022488,0.000890555,0.00263867,0.0073476,0.017043,0.0351311,0.0575838,0.0835991,0.118878,0.147841,0.174036,0.200683,0.22462,0.238691,0.245707,0.249448,0.249448,0.249372,0.250286
122,0.250823,0.250286,0.250516,0.250057,0.249524,0.249296,0.249676,0.250439,0.249905,0.24922,0.249448,0.245339,0.234054,0.214897,0.185883,0.15845,0.130092,0.102207,0.0704132,0.0437974,0.0178608,0.00556039,0.00100919,8.03E-05,2.77E-06,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,1.91E-07,3.05E-06,2.04E-05,0.000145533,0.000650797,0.00218891,0.00650435,0.0156468,0.0309712,0.055746,0.0776407,0.113587,0.141142,0.171092,0.196873,0.221642,0.237171,0.245046,0.249448,0.249296,0.249828,0.24922
121,0.250057,0.2496,0.249752,0.250134,0.249752,0.24922,0.250286,0.249752,0.248993,0.249981,0.248239,0.244972,0.234187,0.21372,0.186264,0.159313,0.128601,0.0974295,0.0670257,0.0408756,0.0166763,0.00471199,0.000955787,6.08E-05,2.00E-06,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,1.91E-06,1.13E-05,0.000117113,0.000572595,0.00189727,0.00579709,0.0134344,0.0292996,0.0512793,0.075383,0.110492,0.138517,0.166773,0.195091,0.219151,0.235941,0.244972,0.248842,0.250286,0.250516,0.249981
120,0.249981,0.250057,0.250134,0.249828,0.250057,0.248615,0.250823,0.249752,0.249448,0.249981,0.248088,0.242578,0.23213,0.21124,0.181437,0.154739,0.124952,0.0945835,0.0624714,0.0365888,0.0154748,0.0042237,0.000707256,4.79E-05,1.14E-06,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,4.77E-07,5.91E-06,6.16E-05,0.000418097,0.0015898,0.00510033,0.0119762,0.0272753,0.0493368,0.0717201,0.107167,0.136146,0.162569,0.19131,0.217118,0.23332,0.244534,0.248691,0.2496,0.250057,0.249145
119,0.249676,0.2496,0.249828,0.249069,0.250057,0.249905,0.250439,0.2496,0.250746,0.249372,0.248239,0.242866,0.230822,0.210372,0.178007,0.151561,0.122139,0.0916317,0.0616765,0.0363857,0.0144915,0.00386492,0.00062314,3.93E-05,7.63E-07,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,3.81E-07,6.49E-06,5.89E-05,0.000338369,0.00137407,0.00429923,0.0102783,0.0254889,0.0468643,0.0694521,0.102092,0.132405,0.158911,0.188753,0.213108,0.232064,0.243806,0.248239,0.25021,0.249752,0.250669
118,0.249752,0.250823,0.249524,0.250516,0.250286,0.250439,0.248842,0.250363,0.250286,0.249905,0.247041,0.241292,0.227995,0.205568,0.175227,0.148592,0.118311,0.0901196,0.0568801,0.0341428,0.0127747,0.00296921,0.000440223,3.34E-05,5.72E-07,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,3.81E-07,2.86E-06,4.37E-05,0.000255779,0.00111524,0.00347486,0.00889105,0.0219292,0.0429636,0.0652167,0.0989357,0.127878,0.156662,0.185002,0.209672,0.230692,0.242722,0.248842,0.249145,0.250439,0.249828
117,0.249448,0.250746,0.249676,0.250669,0.250516,0.249828,0.250057,0.24922,0.249905,0.249372,0.247115,0.239599,0.226671,0.203222,0.170416,0.144554,0.112774,0.0859949,0.0544202,0.031084,0.011939,0.00254997,0.000372511,1.95E-05,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,1.91E-06,3.83E-05,0.00018883,0.000874914,0.00315232,0.00806077,0.0210426,0.0386154,0.0624905,0.0963183,0.124345,0.150503,0.182773,0.205105,0.227805,0.241862,0.249069,0.249524,0.24922,0.249069
116,0.249752,0.249448,0.250746,0.249905,0.249828,0.249676,0.250134,0.249296,0.250057,0.249981,0.248163,0.240725,0.22309,0.198399,0.166671,0.139247,0.111515,0.0849339,0.0493576,0.0280237,0.0102594,0.00227054,0.000288586,1.89E-05,3.81E-07,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,9.54E-08,1.43E-06,1.62E-05,0.00013447,0.000557908,0.00256046,0.00655108,0.0182516,0.0371143,0.0580449,0.0914782,0.121074,0.147601,0.179214,0.204695,0.225485,0.241079,0.247713,0.250134,0.249752,0.249981
